區域,鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年月,交易年,交易月,交易日,交易西曆,交易屋齡(years),交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建築完成年,建築完成月,建築完成日,建築完成西曆,today,屋齡,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,每平方公尺單價,車位類別,車位,車位移轉總面積平方公尺,車位總價元
台北市,信義區,房地(土地+建物),臺北市信義區紫雲街1~50號,46.95,住,10203,2013,3,1,2013/3/1,32.44,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690409,1980,4,9,1980/4/9,2015/9/18,34.96,151.39,4,2,2,有,有,17280000,114142,,無,0,0
台北市,士林區,房地(土地+建物),臺北市士林區福港街160巷1~50號,32.35,住,10203,2013,3,1,2013/3/1,32.39,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690428,1980,4,28,1980/4/28,2015/9/18,34.9,112.95,3,2,2,有,無,14220000,125896,,無,0,0
台北市,中山區,房地(土地+建物),臺北市中山區南京東路二段151~200號,19.38,商,10203,2013,3,1,2013/3/1,32.38,土地1建物1車位0,七層,12,辦公商業大樓,住商用,鋼筋混凝土造,690503,1980,5,3,1980/5/3,2015/9/18,34.89,221.78,5,1,1,有,有,41000000,184868,,無,0,0
台北市,中正區,房地(土地+建物),臺北市中正區延平南路51~100號,4.84,商,10203,2013,3,1,2013/3/1,31.48,土地1建物1車位0,三層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,700402,1981,4,2,1981/4/2,2015/9/18,33.99,40.59,0,0,0,無,有,5680000,139936,,無,0,0
台北市,中正區,房地(土地+建物),臺北市中正區羅斯福路四段78巷1弄1~50號,26.43,住,10203,2013,3,1,2013/3/1,31.12,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700812,1981,8,12,1981/8/12,2015/9/18,33.63,120.62,4,2,1,有,無,22000000,182391,,無,0,0
台北市,大安區,房地(土地+建物),臺北市大安區復興南路二段111巷1~50號,8.84,商,10203,2013,3,1,2013/3/1,30.84,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701126,1981,11,26,1981/11/26,2015/9/18,33.35,56.4,4,1,2,有,無,20980000,371986,,無,0,0
台北市,大安區,房地(土地+建物),臺北市大安區泰順街1~50號,16.57,商,10203,2013,3,1,2013/3/1,30.82,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701202,1981,12,2,1981/12/2,2015/9/18,33.33,163.1,4,2,2,有,有,7800000,47823,,無,0,0
台北市,大安區,房地(土地+建物),臺北市大安區信義路四段199巷1~50號,13.83,商,10203,2013,3,1,2013/3/1,30.71,土地2建物1車位0,六層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,710111,1982,1,11,1982/1/11,2015/9/18,33.22,140.3,3,2,2,有,有,35000000,249465,,無,0,0
台北市,大安區,房地(土地+建物),臺北市大安區安和路二段209巷1~50號,41.57,住,10203,2013,3,1,2013/3/1,30.54,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710315,1982,3,15,1982/3/15,2015/9/18,33.05,196.1,3,2,3,有,無,49500000,252422,,無,0,0
台北市,內湖區,房地(土地+建物),臺北市內湖區麗山街348巷10弄1~50號,24.76,住,10203,2013,3,1,2013/3/1,30.29,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710615,1982,6,15,1982/6/15,2015/9/18,32.8,98.43,3,2,2,有,無,13080000,132886,,無,0,0
台北市,士林區,房地(土地+建物),臺北市士林區中山北路六段290巷23弄1~50號,36.4,住,10203,2013,3,1,2013/3/1,30.19,土地2建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710720,1982,7,20,1982/7/20,2015/9/18,32.71,125.85,4,2,2,有,無,23200000,184346,,無,0,0
台北市,士林區,房地(土地+建物),臺北市士林區福港街259巷13弄1~50號,24.09,住,10203,2013,3,1,2013/3/1,29.92,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711030,1982,10,30,1982/10/30,2015/9/18,32.43,157.87,5,2,2,有,無,15980000,101223,,無,0,0
台北市,大同區,房地(土地+建物),臺北市大同區延平北路二段201~250號,13.74,其他,10203,2013,3,1,2013/3/1,29.68,土地1建物1車位0,一層，騎樓,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,720129,1983,1,29,1983/1/29,2015/9/18,32.19,130.28,1,1,1,有,有,22200000,170402,,無,0,0
台北市,文山區,房地(土地+建物),臺北市文山區興隆路三段185巷13弄1~50號,25.98,住,10203,2013,3,1,2013/3/1,29.12,土地7建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720823,1983,8,23,1983/8/23,2015/9/18,31.63,82.76,2,1,1,有,無,8000000,96665,,無,0,0
台北市,松山區,房地(土地+建物),臺北市松山區光復南路46巷1~50號,26.86,住,10203,2013,3,1,2013/3/1,28.99,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,721011,1983,10,11,1983/10/11,2015/9/18,31.5,241.93,5,2,2,有,無,43000000,177737,,無,0,0
台北市,內湖區,房地(土地+建物),臺北市內湖區文德路51~100號,23.81,住,10203,2013,3,1,2013/3/1,28.67,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,730208,1984,2,8,1984/2/8,2015/9/18,31.18,135.42,3,2,2,有,有,18600000,137350,,無,0,0
台北市,大安區,房地(土地+建物),臺北市大安區復興南路二段160巷1~50號,17.14,商,10203,2013,3,1,2013/3/1,28.58,土地2建物1車位0,一層,12,辦公商業大樓,商業用,鋼筋混凝土造,730308,1984,3,8,1984/3/8,2015/9/18,31.1,186.76,0,0,0,無,有,55000000,294496,,無,0,0
台北市,中山區,房地(土地+建物),臺北市中山區民權東路二段1~50號,12.47,商,10203,2013,3,1,2013/3/1,28.51,土地1建物2車位0,十一層,12,辦公商業大樓,住家用,鋼筋混凝土造,730406,1984,4,6,1984/4/6,2015/9/18,31.02,125.09,0,0,0,無,有,20600000,164681,坡道平面,有,0,0
台北市,中山區,房地(土地+建物),臺北市中山區民權東路二段1~50號,18.71,商,10203,2013,3,1,2013/3/1,28.51,土地1建物2車位0,十一層,12,辦公商業大樓,住家用,鋼筋混凝土造,730406,1984,4,6,1984/4/6,2015/9/18,31.02,187.96,0,0,0,無,有,30900000,164397,,無,0,0
台北市,內湖區,房地(土地+建物),臺北市內湖區康寧路三段189巷157弄1~50號,27.72,住,10203,2013,3,1,2013/3/1,28.09,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730907,1984,9,7,1984/9/7,2015/9/18,30.61,101.38,3,2,2,有,無,13800000,136122,,無,0,0
台北市,中山區,房地(土地+建物),臺北市中山區林森北路401~450號,6.29,商,10203,2013,3,1,2013/3/1,28.04,土地1建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730927,1984,9,27,1984/9/27,2015/9/18,30.55,66.03,3,1,1,有,有,8280000,125398,,無,0,0
台北市,士林區,房地(土地+建物),臺北市士林區中山北路六段405巷1~50號,28.5,住,10203,2013,3,1,2013/3/1,28.02,土地1建物2車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731003,1984,10,3,1984/10/3,2015/9/18,30.53,142.52,3,2,2,有,無,20000000,140331,,無,0,0
台北市,內湖區,房地(土地+建物),臺北市內湖區康樂街111巷1~50號,25.43,住,10203,2013,3,1,2013/3/1,27.9,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731117,1984,11,17,1984/11/17,2015/9/18,30.41,98.45,2,1,2,有,無,9410000,95582,,無,0,0
台北市,大安區,房地(土地+建物),臺北市大安區杭州南路二段65巷1~50號,42.45,住,10203,2013,3,1,2013/3/1,27.79,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731226,1984,12,26,1984/12/26,2015/9/18,30.31,161.83,2,2,2,有,無,15000000,92690,,無,0,0
台北市,士林區,房地(土地+建物),臺北市士林區中山北路七段114巷61弄1~50號,37.76,住,10203,2013,3,1,2013/3/1,27.67,土地3建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740211,1985,2,11,1985/2/11,2015/9/18,30.18,186.85,4,2,2,有,無,22600000,120953,,無,0,0
台北市,松山區,房地(土地+建物),臺北市松山區民權東路三段103巷1~50號,19.01,住,10203,2013,3,1,2013/3/1,27.52,土地1建物1車位0,四層,10,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,740408,1985,4,8,1985/4/8,2015/9/18,30.03,101.27,3,2,2,有,有,18500000,182680,,無,0,0
台北市,大安區,房地(土地+建物),臺北市大安區和平東路二段265巷1~50號,59.56,住,10203,2013,3,1,2013/3/1,27.36,土地4建物2車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740606,1985,6,6,1985/6/6,2015/9/18,29.87,268.85,9,3,3,有,無,50250000,186907,,無,0,0
台北市,士林區,房地(土地+建物),臺北市士林區天母東路51~100號,30,商,10203,2013,3,1,2013/3/1,27.33,土地1建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,740617,1985,6,17,1985/6/17,2015/9/18,29.84,157.15,0,1,1,有,無,55000000,349984,,無,0,0
台北市,內湖區,房地(土地+建物),臺北市內湖區康樂街20巷6弄1~50號,17.42,住,10203,2013,3,1,2013/3/1,27.01,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,741014,1985,10,14,1985/10/14,2015/9/18,29.52,61.63,2,1,1,有,無,8500000,137920,,無,0,0
台北市,內湖區,房地(土地+建物),臺北市內湖區康樂街136巷29弄51~100號,28.06,住,10203,2013,3,1,2013/3/1,26.34,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750616,1986,6,16,1986/6/16,2015/9/18,28.85,107.55,4,2,2,有,無,12600000,117155,,無,0,0
台北市,中山區,房地(土地+建物),臺北市中山區大直街101~150號,25.95,住,10203,2013,3,1,2013/3/1,25.97,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,751103,1986,11,3,1986/11/3,2015/9/18,28.48,127.43,5,2,2,有,無,20600000,161657,,無,0,0
台北市,大安區,房地(土地+建物),臺北市大安區通化街101巷51~100號,77,住,10203,2013,3,1,2013/3/1,25.65,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,760227,1987,2,27,1987/2/27,2015/9/18,28.17,217.92,5,2,6,有,無,18169000,83375,,無,0,0
台北市,萬華區,房地(土地+建物),臺北市萬華區中華路二段416巷1~50號,18.9,住,10203,2013,3,1,2013/3/1,25.6,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,760316,1987,3,16,1987/3/16,2015/9/18,28.12,89.8,2,1,1,有,有,3300000,36748,,無,0,0
台北市,大安區,房地(土地+建物),臺北市大安區忠孝東路三段201~250號,20.04,住,10203,2013,3,1,2013/3/1,25.5,土地2建物1車位0,五層,14,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,760423,1987,4,23,1987/4/23,2015/9/18,28.01,110.59,3,2,2,有,有,18500000,167285,,無,0,0
台北市,信義區,房地(土地+建物),臺北市信義區松隆路1~50號,22.31,住,10203,2013,3,1,2013/3/1,24.58,土地2建物2車位0,一層,9,店面(店鋪),商業用,鋼筋混凝土造,770401,1988,4,1,1988/4/1,2015/9/18,27.09,132.8,2,2,2,有,無,54500000,410392,,無,0,0
台北市,中山區,房地(土地+建物),臺北市中山區大直街94巷1弄1~50號,32.55,住,10203,2013,3,1,2013/3/1,24.33,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770629,1988,6,29,1988/6/29,2015/9/18,26.85,127.63,3,2,2,有,無,22700000,177858,,無,0,0
台北市,中山區,房地(土地+建物),臺北市中山區龍江路155巷1~50號,6.56,商,10203,2013,3,1,2013/3/1,23.77,土地3建物1車位0,九層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,780125,1989,1,25,1989/1/25,2015/9/18,26.28,52.44,2,1,1,有,有,11000000,209764,,無,0,0
台北市,南港區,房地(土地+建物)+車位,臺北市南港區南港路三段50巷1~50號,63.82,工,10203,2013,3,1,2013/3/1,23.14,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,780915,1989,9,15,1989/9/15,2015/9/18,25.65,340.81,3,1,2,有,有,31500000,92427,坡道平面,有,0,0
台北市,文山區,房地(土地+建物),臺北市文山區福興路78巷20弄51~100號,39.08,住,10203,2013,3,1,2013/3/1,22.98,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,781114,1989,11,14,1989/11/14,2015/9/18,25.49,116.91,3,2,2,有,有,12700000,108631,,無,0,0
台北市,松山區,房地(土地+建物),臺北市松山區延壽街51~100號,28.88,住,10203,2013,3,1,2013/3/1,20.12,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,811008,1992,10,8,1992/10/8,2015/9/18,22.63,115.63,3,2,2,有,有,18000000,155669,,無,0,0
台北市,松山區,房地(土地+建物),臺北市松山區健康路225巷1~50號,22.78,住,10203,2013,3,1,2013/3/1,20.06,土地2建物1車位0,七層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,811028,1992,10,28,1992/10/28,2015/9/18,22.58,124.35,3,2,2,有,有,24000000,193004,,無,0,0
台北市,內湖區,房地(土地+建物),臺北市內湖區民權東路六段280巷51~100號,16.06,住,10203,2013,3,1,2013/3/1,18.7,土地1建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830314,1994,3,14,1994/3/14,2015/9/18,21.22,70.64,2,2,1,有,有,14170000,200595,,無,0,0
台北市,北投區,房地(土地+建物),臺北市北投區石牌路二段315巷1~50號,15.93,住,10203,2013,3,1,2013/3/1,18.22,土地4建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830912,1994,9,12,1994/9/12,2015/9/18,20.73,57.99,1,2,2,有,有,8600000,148301,,無,0,0
台北市,南港區,房地(土地+建物)+車位,臺北市南港區興中路68巷1~50號,8.79,商,10203,2013,3,1,2013/3/1,17.96,土地1建物1車位1,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831216,1994,12,16,1994/12/16,2015/9/18,20.47,120.7,2,2,1,有,有,16880000,139851,坡道平面,有,0,0
台北市,萬華區,房地(土地+建物),臺北市萬華區中華路二段601~650號,18.06,住,10203,2013,3,1,2013/3/1,17.04,土地1建物1車位0,二層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,841123,1995,11,23,1995/11/23,2015/9/18,19.55,78.62,1,1,1,有,有,12500000,158993,,無,0,0
台北市,文山區,房地(土地+建物)+車位,臺北市文山區木柵路三段48巷1弄1~50號,34.36,住,10203,2013,3,1,2013/3/1,16.28,土地1建物1車位1,二層，電梯樓梯間,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850830,1996,8,30,1996/8/30,2015/9/18,18.79,145.72,3,2,2,有,有,19800000,135877,坡道平面,有,32.95,0
台北市,中山區,房地(土地+建物),臺北市中山區復興北路151~200號,8.41,商,10203,2013,3,1,2013/3/1,16.02,土地1建物2車位0,十一層,16,套房(1房1廳1衛),商業用,鋼筋混凝土造,851205,1996,12,5,1996/12/5,2015/9/18,18.53,61.96,1,1,1,有,有,13880000,224015,,無,0,0
台北市,士林區,房地(土地+建物),臺北市士林區天玉街38巷1~50號,18.93,住,10203,2013,3,1,2013/3/1,15.66,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860414,1997,4,14,1997/4/14,2015/9/18,18.18,62.65,2,2,2,有,有,14580000,232721,,無,0,0
台北市,信義區,房地(土地+建物)+車位,臺北市信義區信義路四段451~500號,31.11,商,10203,2013,3,1,2013/3/1,14.96,土地1建物1車位1,十層,27,辦公商業大樓,商業用,見使用執照,861230,1997,12,30,1997/12/30,2015/9/18,17.47,434.72,6,2,0,有,有,126000000,289842,坡道平面,有,0,0
台北市,內湖區,房地(土地+建物),臺北市內湖區行善路25巷1弄1~50號,47.3,住,10203,2013,3,1,2013/3/1,14.62,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,870506,1998,5,6,1998/5/6,2015/9/18,17.13,124.08,3,2,2,有,有,15450000,124516,,無,0,0
台北市,南港區,房地(土地+建物),臺北市南港區福德街373巷1~50號,22.2,住,10203,2013,3,1,2013/3/1,14.58,土地1建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,870521,1998,5,21,1998/5/21,2015/9/18,17.09,130.92,3,2,1,有,有,15900000,121448,,無,0,0
台北市,文山區,房地(土地+建物),臺北市文山區興隆路二段203巷1~50號,21.97,住,10203,2013,3,1,2013/3/1,13.62,土地1建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880510,1999,5,10,1999/5/10,2015/9/18,16.13,87.8,2,1,1,有,有,11680000,133030,,無,0,0
台北市,中山區,房地(土地+建物),臺北市中山區林森北路107巷1~50號,13.8,商,10203,2013,3,1,2013/3/1,13.58,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880524,1999,5,24,1999/5/24,2015/9/18,16.09,52.79,1,1,1,有,有,6150000,116499,,無,0,0
台北市,信義區,房地(土地+建物)+車位,臺北市信義區松德路151~200號,27.43,其他,10203,2013,3,1,2013/3/1,13.51,土地1建物1車位1,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880621,1999,6,21,1999/6/21,2015/9/18,16.02,186.42,3,2,2,有,有,59000000,358428,坡道平面,有,30.74,3200000
台北市,內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路551~600號,201.1,工,10203,2013,3,1,2013/3/1,13.38,土地1建物4車位8,一層,9,廠辦,工業用,鋼筋混凝土造,880806,1999,8,6,1999/8/6,2015/9/18,15.9,1179.08,0,0,0,無,有,186000000,157750,坡道平面,有,0,0
台北市,北投區,房地(土地+建物),臺北市北投區泉源路1~50號,15.44,住,10203,2013,3,1,2013/3/1,12.54,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890615,2000,6,15,2000/6/15,2015/9/18,15.05,50.11,1,2,1,有,有,5800000,115745,,無,0,0
台北市,松山區,房地(土地+建物),臺北市松山區健康路15巷1~50號,26.53,住,10203,2013,3,1,2013/3/1,11.78,土地3建物2車位0,二層,13,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,900320,2001,3,20,2001/3/20,2015/9/18,14.3,120.53,2,1,1,有,有,22000000,182527,,無,0,0
台北市,中山區,房地(土地+建物),臺北市中山區松江路133巷1~50號,8.19,住,10203,2013,3,1,2013/3/1,8.39,土地1建物1車位0,六層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,930829,2004,8,29,2004/8/29,2015/9/18,10.9,38.41,2,1,1,有,有,9100000,236917,,無,0,0
台北市,士林區,房地(土地+建物),臺北市士林區雨農路51~100號,45.2,住,10203,2013,3,1,2013/3/1,7.72,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940505,2005,5,5,2005/5/5,2015/9/18,10.23,198.92,3,2,2,有,有,29000000,145787,,無,0,0
台北市,北投區,房地(土地+建物)+車位,臺北市北投區溫泉路37巷1~50號,6.96,住,10203,2013,3,1,2013/3/1,7.21,土地2建物1車位1,十層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,941111,2005,11,11,2005/11/11,2015/9/18,9.72,49.83,1,1,1,有,有,4950000,99338,坡道機械,有,19.86,0
台北市,中山區,房地(土地+建物),臺北市中山區新生北路三段1~50號,6.08,住,10203,2013,3,1,2013/3/1,6.96,土地3建物1車位0,五層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,950209,2006,2,9,2006/2/9,2015/9/18,9.48,43.79,1,3,1,有,有,10280000,234757,,無,0,0
台北市,南港區,房地(土地+建物)+車位,臺北市南港區向陽路258巷1~50號,24.65,住,10203,2013,3,1,2013/3/1,6.49,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950803,2006,8,3,2006/8/3,2015/9/18,9,135.7,4,2,1,有,有,22800000,168018,坡道平面,有,47.3,0
台北市,信義區,房地(土地+建物),臺北市信義區信義路五段101~150號,13.78,其他,10203,2013,3,1,2013/3/1,6.09,土地1建物1車位0,十三層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,951229,2006,12,29,2006/12/29,2015/9/18,8.6,86.97,2,2,1,有,有,25000000,287455,,無,0,0
台北市,文山區,房地(土地+建物)+車位,臺北市文山區秀明路二段151~200號,39.09,住,10203,2013,3,1,2013/3/1,5.84,土地1建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960329,2007,3,29,2007/3/29,2015/9/18,8.35,236.1,3,2,2,有,有,32880000,136136,坡道機械,有,12.94,2500000
台北市,大同區,房地(土地+建物)+車位,臺北市大同區太原路101~150號,19.37,商,10203,2013,3,1,2013/3/1,5.46,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960817,2007,8,17,2007/8/17,2015/9/18,7.98,216.18,3,2,2,有,有,42000000,194283,升降平面,有,0,0
台北市,中山區,房地(土地+建物)+車位,臺北市中山區民生東路一段70巷1~50號,6.64,商,10203,2013,3,1,2013/3/1,5.39,土地1建物1車位1,二層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,960912,2007,9,12,2007/9/12,2015/9/18,7.91,47.74,1,1,1,有,有,6050000,126728,塔式車位,有,0,0
台北市,內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段280巷25弄51~100號,34.61,住,10203,2013,3,1,2013/3/1,5.12,土地2建物2車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961224,2007,12,24,2007/12/24,2015/9/18,7.63,255.7,4,2,2,有,有,43580000,170434,坡道平面,有,0,0
台北市,中山區,房地(土地+建物)+車位,臺北市中山區雙城街19巷1~50號,10.95,商,10203,2013,3,1,2013/3/1,4.9,土地2建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970312,2008,3,12,2008/3/12,2015/9/18,7.41,129.13,2,1,1,有,有,22440000,173778,升降機械,有,0,0
台北市,南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷51~100號,43.32,住,10203,2013,3,1,2013/3/1,4.65,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970612,2008,6,12,2008/6/12,2015/9/18,7.17,205.6,2,2,2,有,有,36200000,176070,坡道平面,有,38.91,0
台北市,南港區,房地(土地+建物)+車位,臺北市南港區向陽路258巷51~100號,29.04,住,10203,2013,3,1,2013/3/1,4.33,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971009,2008,10,9,2008/10/9,2015/9/18,6.85,137.37,2,2,1,有,有,18300000,133217,坡道平面,有,37.59,0
台北市,內湖區,房地(土地+建物)+車位,臺北市內湖區南京東路六段451巷51~100號,16.21,商,10203,2013,3,1,2013/3/1,4.18,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,971205,2008,12,5,2008/12/5,2015/9/18,6.69,99.75,2,2,1,有,有,17700000,177444,坡道機械,有,0,0
